32,0,15,63,57
28,1,20,60,55
30,1,20,60,55
29,2,15,65,55
30,2,15,65,55
33,2,15,66,54
34,2,15,66,54
35,2,15,64,56
37,2,15,59,61
13,3,20,60,55
26,3,15,62,58
27,3,15,64,56
28,3,15,65,55
29,3,15,65,55
30,3,20,58,57
31,3,20,54,61
32,3,15,66,54
33,3,15,67,53
37,3,15,62,58
26,4,15,59,61
27,4,15,63,57
28,4,15,64,56
30,4,15,64,56
31,4,15,65,55
32,4,15,63,57
33,4,15,61,59
34,4,20,55,60
35,4,20,61,54
36,4,20,59,56
37,4,15,64,56
27,5,15,57,63
29,5,15,65,55
30,5,15,62,58
31,5,15,66,54
33,5,15,63,57
34,5,15,64,56
35,5,15,63,57
36,5,20,54,61
29,6,15,67,53
30,6,15,64,56
31,6,15,61,59
32,6,15,62,58
33,6,15,63,57
34,6,15,63,57
36,6,20,57,58
37,6,15,62,58
29,7,15,63,57
30,7,15,62,58
31,7,15,58,62
33,7,15,62,58
34,7,15,62,58
35,7,15,63,57
36,7,15,56,64
37,7,20,57,58
30,8,20,58,57
31,8,15,65,55
32,8,15,62,58
33,8,15,65,55
36,8,15,63,57
37,8,15,64,56
30,23,15,66,54
30,24,15,62,58
30,25,20,61,54
31,29,15,55,65
30,31,15,65,55
28,34,15,64,56
29,34,11,55,69
27,35,11,56,68
30,39,15,53,67
23,0,20,64,52
24,0,20,65,51
26,0,20,66,50
33,0,20,66,50
34,0,20,65,51
36,0,20,64,52
37,0,20,65,51
17,1,20,66,50
18,1,20,64,52
27,1,20,63,53
29,1,20,64,52
32,1,20,66,50
36,1,20,66,50
34,3,20,64,52
35,3,20,65,51
36,3,15,69,52
29,4,15,71,50
32,5,15,69,52
37,5,15,70,51
35,6,15,69,52
29,8,20,63,53
4,28,11,71,54
4,31,15,70,51
30,43,0,62,74
22,1,20,68,49
37,1,20,68,49
26,2,20,69,48
7,8,20,69,48
12,31,20,69,48
26,18,7,95,35
28,36,15,73,49
35,0,20,72,46
23,1,15,76,47
24,1,20,71,47
10,4,15,76,47
3,22,20,72,46
12,30,20,71,47
27,36,15,46,77
29,30,15,79,45
27,34,15,78,46
30,41,15,79,45
12,28,8,72,60
30,40,8,72,60
28,35,11,85,45
30,29,15,85,42
27,6,7,78,59
31,42,8,87,50
25,3,15,72,60
32,12,15,71,61
32,13,15,71,61
28,7,19,69,59
32,7,19,63,65
35,8,19,65,63
32,9,19,68,60
33,9,19,69,59
34,9,19,68,60
35,9,19,69,59
36,9,19,62,66
31,10,19,63,65
31,11,19,61,67
37,10,15,69,63
32,11,19,65,63
11,28,19,66,62
27,33,19,61,67
28,33,23,66,58
11,34,15,72,60
28,37,19,69,59
30,42,15,59,73
31,23,15,75,58
23,2,19,73,56
30,9,19,73,56
31,9,19,73,56
37,9,19,72,57
30,10,15,77,56
31,31,19,72,57
34,8,19,76,54
5,10,23,75,51
30,22,15,80,54
29,36,15,80,54
10,29,19,80,51
12,32,30,77,43
31,41,13,69,70
32,43,13,67,72
9,49,13,65,74
27,32,13,78,62
6,49,15,49,89
32,31,11,74,69
29,38,15,92,47
4,23,19,91,45
22,2,13,85,57
31,24,11,81,63
30,35,13,84,58
10,40,15,94,46
16,2,11,85,60
30,20,11,84,61
31,27,13,88,55
31,30,11,86,59
33,14,21,72,64
29,39,13,90,54
31,43,13,90,54
9,48,21,71,65
28,31,31,78,49
11,32,21,58,79
29,37,19,97,42
5,43,8,77,73
34,48,8,72,78
34,10,20,73,66
37,11,20,73,66
12,29,25,80,54
28,32,13,52,94
30,37,11,94,54
15,2,21,85,54
9,5,25,82,53
32,10,20,76,64
33,10,20,77,63
36,10,20,75,65
33,11,20,75,65
34,11,20,76,64
35,11,20,78,62
36,11,20,78,62
33,12,20,79,61
33,13,20,76,64
1,35,20,78,62
12,39,43,88,29
35,10,20,81,60
30,19,20,81,60
31,28,7,86,68
32,44,11,98,52
31,26,16,74,72
16,46,7,88,67
16,47,8,94,60
29,35,16,79,68
30,38,15,108,40
9,39,5,89,69
8,47,16,80,67
37,12,21,78,65
34,13,21,78,65
35,13,21,76,67
36,13,21,74,69
37,13,21,78,65
3,18,21,94,49
32,26,14,81,69
28,38,21,76,67
11,27,16,86,62
4,48,16,86,62
34,12,21,80,64
35,12,21,82,62
36,12,21,80,64
31,37,14,84,67
29,42,7,99,59
12,3,32,89,46
34,42,17,77,73
33,46,14,92,61
12,26,17,83,68
3,26,17,88,64
31,38,14,97,58
33,44,12,86,71
7,45,14,98,57
8,46,12,82,75
32,28,12,89,69
2,34,20,103,47
30,36,12,70,88
31,36,14,100,56
29,41,12,89,69
27,37,17,94,60
12,25,17,98,57
31,25,17,89,66
11,31,12,96,64
10,33,17,89,66
11,39,17,97,58
32,27,17,92,64
22,43,12,99,62
4,47,12,99,62
32,30,10,97,66
29,33,14,83,77
31,35,17,96,61
32,37,11,81,82
10,39,14,85,75
34,43,11,82,81
4,45,14,75,85
3,48,11,78,85
30,18,11,92,72
15,48,11,92,72
5,13,14,95,67
13,48,11,96,69
14,48,14,95,67
8,49,13,124,39
3,25,16,114,47
0,36,23,95,59
26,36,11,98,68
6,44,17,108,52
23,45,11,98,68
14,47,11,85,81
16,49,11,98,68
34,14,21,83,74
35,14,21,84,73
36,14,21,86,71
37,14,21,85,72
34,15,21,86,71
35,15,21,84,73
36,15,21,84,73
37,15,21,86,71
13,38,11,93,74
33,15,21,91,67
12,27,11,98,70
18,40,11,97,71
14,46,11,105,63
24,47,6,80,93
29,28,12,115,53
32,42,14,105,61
13,47,11,101,68
15,47,11,100,69
15,44,11,103,67
15,46,9,85,87
32,29,19,97,66
33,39,9,94,79
29,40,15,135,32
5,41,7,93,82
33,43,11,111,60
35,46,7,89,86
30,34,16,93,74
8,39,16,93,74
31,44,9,100,74
8,48,11,64,108
32,41,15,88,81
14,44,15,88,81
33,45,14,114,56
16,48,14,114,56
24,3,15,94,76
31,12,19,106,60
32,38,15,94,76
33,38,13,86,86
31,39,13,90,82
4,42,13,92,80
33,42,13,86,86
13,43,13,83,89
14,43,13,88,84
15,45,13,86,86
27,46,27,89,69
13,46,10,123,52
5,49,15,92,78
14,49,15,95,75
34,16,23,88,75
36,16,23,84,79
33,41,9,109,68
12,44,13,95,78
32,14,23,92,72
35,16,23,90,74
19,41,15,101,71
34,45,13,101,73
15,49,13,99,75
37,16,23,98,68
37,17,23,98,68
13,45,11,93,85
16,45,11,82,96
3,49,15,67,107
32,40,11,98,81
34,41,11,100,79
23,42,11,100,79
12,43,9,94,87
13,44,11,101,78
14,45,11,101,78
35,45,9,91,90
4,46,11,101,78
35,47,13,110,67
20,48,5,80,105
1,44,13,112,66
36,49,19,82,90
29,9,19,95,78
5,11,31,110,51
3,21,30,119,43
37,49,17,94,81
35,17,24,88,81
36,17,24,89,80
34,19,19,101,73
32,45,15,117,61
2,48,11,111,71
35,49,11,110,72
36,18,24,92,78
33,25,15,99,80
11,40,17,102,75
7,43,9,112,73
34,44,15,119,60
35,44,9,112,73
17,49,15,119,60
34,18,19,107,69
1,43,15,103,77
3,47,17,137,41
5,48,11,150,34
4,49,13,121,61
31,17,15,108,73
36,19,24,87,85
6,48,11,118,67
34,49,15,108,73
37,19,24,80,93
37,20,24,94,79
9,33,17,111,69
32,39,16,127,54
13,42,14,93,90
20,42,14,91,92
37,18,24,100,74
25,25,4,124,70
8,31,15,113,70
14,42,14,96,88
0,42,7,110,81
7,49,15,127,56
35,20,24,90,85
15,42,13,95,91
5,44,13,94,92
23,46,9,113,77
1,47,15,115,69
13,49,9,113,77
35,19,26,99,75
36,20,24,97,79
7,44,13,101,86
5,45,19,93,88
36,45,13,99,88
34,46,19,90,91
25,49,9,117,74
32,36,19,103,79
17,40,9,128,64
31,40,15,120,66
33,40,19,100,82
5,42,14,111,76
18,43,13,108,80
31,21,19,106,77
37,21,21,93,88
7,46,19,106,77
0,49,14,114,74
33,16,18,103,82
34,22,17,125,61
1,40,11,100,92
0,44,13,113,77
4,15,24,117,63
16,39,9,108,87
19,42,14,120,70
36,44,13,117,74
12,45,14,120,70
17,48,13,117,74
24,48,13,117,74
31,22,16,99,90
33,23,19,96,90
36,39,19,96,90
1,41,13,119,73
1,42,13,119,73
4,43,16,94,95
35,43,13,119,73
2,45,16,98,91
6,45,13,119,73
36,46,18,112,75
6,47,14,122,69
2,49,14,122,69
34,20,25,97,84
18,39,9,106,91
34,40,14,102,90
2,41,9,114,83
6,41,14,89,103
16,43,11,116,79
29,43,21,105,80
20,44,9,103,94
2,46,14,99,93
33,26,18,117,72
11,30,19,120,68
1,45,14,126,67
3,45,14,126,67
5,46,14,126,67
17,46,11,119,77
35,18,28,105,75
26,35,14,113,81
33,37,17,134,57
3,40,11,121,76
2,44,14,111,83
9,30,14,116,79
16,42,9,117,83
18,45,12,98,99
0,46,12,106,91
33,47,12,95,102
0,48,14,115,80
1,48,13,129,67
36,48,21,73,115
34,21,24,94,92
10,35,21,122,67
6,43,19,116,75
9,47,12,108,90
34,17,24,101,86
35,21,24,100,87
36,21,24,99,88
37,22,22,96,93
26,25,9,128,74
37,25,22,88,101
37,26,22,93,96
12,42,16,93,102
19,45,14,122,75
19,47,12,114,85
20,47,12,98,101
35,22,22,85,105
8,33,20,103,89
34,37,12,118,82
0,40,12,117,83
3,41,14,124,74
7,42,12,107,93
20,43,12,106,94
19,44,12,106,94
7,48,12,98,102
19,48,12,110,90
10,30,17,118,78
17,39,13,151,49
14,41,12,112,89
0,43,12,80,121
4,44,14,126,73
21,44,11,103,99
22,44,12,121,80
1,46,14,126,73
6,46,16,126,71
18,48,11,102,100
0,41,12,116,86
36,42,12,118,84
3,43,14,109,91
15,43,11,160,43
10,49,11,135,68
9,29,17,124,74
20,45,11,116,88
29,14,14,116,86
32,23,14,117,85
11,24,14,118,84
2,40,13,109,94
4,40,14,133,69
4,41,16,124,76
8,42,11,120,85
37,43,12,129,75
3,44,14,133,69
37,44,12,129,75
17,45,9,139,68
20,46,11,112,93
2,47,13,142,61
7,47,12,123,81
37,47,11,120,85
10,48,13,94,109
37,23,23,93,101
37,24,23,98,96
12,38,20,121,76
3,39,11,116,90
5,40,12,126,79
35,42,9,116,92
10,43,11,115,91
0,47,14,135,68
31,20,16,129,73
36,22,23,103,92
18,37,11,119,88
37,42,12,128,78
0,45,14,123,81
8,45,11,119,88
17,47,11,143,64
1,49,12,133,73
19,49,12,129,77
30,17,18,114,87
19,19,22,127,70
36,23,22,102,95
30,32,22,93,104
16,38,12,131,76
19,40,14,126,79
9,42,13,123,83
37,45,12,135,72
3,46,19,151,49
35,23,22,111,87
36,24,22,89,109
15,37,11,131,78
26,37,20,129,71
11,38,19,138,63
17,38,12,134,74
2,43,12,134,74
8,43,9,126,85
9,43,11,131,78
12,46,9,126,85
19,46,11,131,78
10,47,11,106,103
18,49,11,132,77
3,19,18,145,58
24,19,11,110,100
12,33,19,124,78
13,37,14,103,104
4,39,13,129,79
13,41,14,97,110
18,41,14,143,64
17,42,11,115,95
11,43,14,97,110
17,43,11,102,108
36,43,13,128,80
10,46,11,102,108
9,6,20,106,96
7,35,14,115,93
14,36,14,116,92
10,38,19,126,77
35,41,16,114,92
6,42,11,150,61
11,45,10,113,99
33,48,16,117,89
25,26,10,117,96
10,45,11,122,90
22,45,9,134,80
22,46,9,134,80
12,47,11,122,90
28,16,11,125,88
37,27,25,101,98
15,36,14,115,95
36,41,11,136,77
9,44,11,126,87
10,44,10,123,91
23,44,11,127,86
9,45,9,132,83
25,48,10,121,93
11,49,11,126,87
31,32,23,105,97
30,33,23,94,108
20,38,14,126,85
10,42,14,126,85
24,45,14,120,91
18,46,8,116,101
9,40,23,112,91
20,41,11,141,74
5,14,22,131,74
33,27,25,117,85
19,37,12,118,97
1,39,14,126,87
29,15,17,120,91
26,26,11,118,99
12,37,21,109,98
16,41,8,130,90
27,26,5,117,107
0,39,15,106,108
15,40,12,127,90
17,41,11,139,79
11,42,16,117,96
18,42,11,139,79
19,43,12,125,92
23,43,12,125,92
12,49,14,132,83
32,25,21,119,90
35,38,11,126,93
11,44,11,149,70
5,47,14,165,51
34,23,24,107,100
35,25,24,100,107
36,25,24,102,105
35,26,24,98,109
37,28,26,95,110
37,29,24,105,102
9,32,21,101,109
33,36,21,114,96
8,44,12,132,87
17,44,14,137,80
10,25,15,125,92
36,26,24,113,95
19,38,12,135,85
15,39,11,110,111
9,46,8,140,84
27,47,16,130,86
34,47,28,87,117
11,48,11,114,107
31,19,16,132,85
34,24,26,102,105
9,35,28,96,109
14,35,15,129,89
12,41,15,130,88
16,44,9,168,56
20,49,17,134,82
10,5,28,147,59
8,30,19,117,98
16,37,11,138,85
15,38,14,118,102
2,39,14,121,99
9,41,14,122,98
2,42,13,155,66
18,44,12,162,60
37,48,23,136,75
32,18,19,123,93
26,24,11,140,84
36,27,26,104,105
37,32,26,103,106
4,30,23,109,103
37,30,26,102,107
34,39,11,152,72
15,41,13,157,65
11,46,14,125,96
32,24,22,105,109
35,24,26,99,111
29,27,13,124,99
36,29,26,96,114
10,32,21,136,79
7,41,11,132,93
37,41,15,137,84
26,7,22,114,101
28,19,7,113,117
37,33,26,94,117
27,38,21,167,49
6,40,11,135,91
10,27,19,133,86
21,39,18,130,90
12,48,11,157,70
33,28,24,101,114
7,33,22,113,104
11,37,22,113,104
37,40,24,98,117
28,41,22,113,104
21,42,11,120,108
25,4,20,121,99
29,17,16,121,103
12,23,16,136,88
8,41,13,138,89
3,42,13,138,89
18,47,11,166,63
26,5,20,127,94
33,19,20,127,94
8,29,19,140,82
37,31,27,103,111
32,35,26,83,132
21,47,11,130,100
33,20,18,119,105
12,24,18,140,84
33,24,27,114,101
35,27,27,99,116
14,40,18,112,112
16,40,12,137,93
21,45,12,137,93
36,47,22,159,61
11,25,14,161,68
29,26,15,131,97
28,30,11,137,95
21,46,10,134,99
22,39,9,122,113
23,47,18,130,96
31,18,22,142,81
6,32,15,136,94
15,35,13,130,102
20,40,7,144,94
36,38,29,109,108
34,25,27,107,112
34,26,27,111,108
36,30,27,107,112
36,31,27,110,109
36,32,27,105,114
36,33,27,102,117
37,34,27,109,110
37,35,27,112,107
37,36,27,106,113
35,37,27,107,112
37,37,27,102,117
37,38,27,113,106
37,39,29,104,113
24,44,11,157,78
11,47,9,155,82
22,49,17,123,106
27,49,13,126,107
29,13,18,139,90
30,16,19,131,97
34,28,27,102,118
35,28,27,102,118
33,22,24,99,124
33,30,27,100,120
14,37,16,123,108
5,39,16,109,122
35,39,16,125,106
14,39,13,131,103
30,11,22,114,112
32,16,20,146,82
24,18,10,149,89
31,33,27,96,125
19,39,9,134,105
12,40,18,142,88
24,43,12,108,128
29,12,22,125,102
29,16,17,131,101
1,38,21,110,118
7,39,17,138,94
27,7,17,122,111
32,21,19,140,91
33,29,26,110,114
13,39,15,122,113
13,40,17,134,99
36,40,12,157,81
27,48,14,115,122
26,49,12,159,80
5,12,179,29,44
17,36,13,124,115
35,40,13,126,113
11,41,17,141,94
20,2,29,108,116
36,28,29,114,110
34,29,29,105,119
35,29,29,112,112
35,30,29,107,117
35,31,29,112,112
32,32,29,103,121
32,33,29,103,121
31,34,29,106,118
36,34,29,115,109
36,35,29,105,119
36,37,29,108,116
34,38,15,171,67
28,47,13,128,112
19,2,24,165,65
26,6,23,127,104
33,31,30,107,117
32,34,29,99,126
13,35,20,98,136
21,41,10,141,103
28,8,18,127,110
4,17,29,96,130
34,27,29,111,115
35,32,29,108,118
34,33,29,107,119
29,18,14,137,104
35,33,29,106,120
36,36,29,108,118
27,8,27,125,104
4,22,27,125,104
11,26,17,147,92
34,32,29,101,126
35,34,29,100,127
35,36,29,103,124
20,37,14,133,109
20,39,18,132,106
17,2,21,159,77
14,3,25,100,132
32,22,16,122,119
34,36,29,100,128
7,38,21,149,87
21,43,12,182,63
21,2,27,105,126
12,36,27,111,120
25,36,18,139,101
21,38,13,122,123
27,31,12,145,102
14,34,21,101,137
2,38,20,124,115
14,38,20,119,120
25,17,10,135,115
3,20,29,76,155
33,33,30,113,117
33,35,30,114,116
10,41,23,127,110
26,48,12,149,99
8,7,24,169,68
34,30,30,104,127
34,31,30,109,122
33,32,30,111,120
33,34,30,108,123
34,34,30,108,123
35,35,30,111,120
18,2,23,135,104
13,34,24,101,137
34,35,30,102,130
29,49,13,146,103
11,21,22,124,117
0,38,24,121,118
18,38,12,146,105
28,49,11,131,121
4,27,28,107,129
29,32,24,128,112
23,35,17,124,123
13,36,22,112,130
29,19,14,138,113
7,24,21,116,128
29,25,15,148,102
26,27,14,167,84
16,36,11,138,116
17,37,11,136,118
25,21,10,156,100
16,35,13,139,114
13,31,17,137,112
29,24,13,144,110
10,28,20,136,111
8,24,22,128,118
7,31,24,147,97
7,40,21,120,127
25,42,25,125,118
30,12,25,141,103
25,22,9,159,101
21,40,19,134,116
32,20,24,133,113
28,48,13,141,116
13,32,19,116,136
27,9,22,135,115
13,33,22,91,159
32,15,26,123,124
25,6,24,127,122
26,8,24,126,123
28,10,18,141,114
6,21,21,131,121
5,32,21,150,102
3,38,22,113,138
9,34,24,134,116
9,36,25,152,97
22,38,16,117,142
29,23,13,145,118
26,44,17,130,129
29,48,16,149,111
23,3,26,125,126
8,32,27,122,128
25,33,16,152,109
9,38,27,135,115
24,6,27,113,138
29,11,26,137,115
30,13,26,129,123
27,16,13,145,120
5,38,26,101,151
24,42,16,138,124
25,5,25,126,128
25,7,25,117,137
26,17,8,141,130
2,37,25,117,137
8,37,25,124,130
23,6,29,98,153
26,16,14,140,126
26,28,14,151,115
27,18,19,148,114
26,32,16,153,112
4,38,24,128,129
6,39,26,107,148
30,46,20,129,132
29,10,28,120,134
32,19,24,139,119
27,25,14,153,115
11,36,28,133,121
32,47,24,120,138
33,49,31,110,141
24,5,28,113,142
29,22,15,154,114
7,26,23,123,137
8,38,27,126,130
25,43,16,165,102
28,9,26,131,127
6,24,26,122,136
3,37,26,124,134
29,44,26,100,158
31,14,28,108,149
31,16,29,137,119
29,20,17,154,114
5,31,23,150,112
29,45,26,143,116
25,47,17,152,116
22,3,28,119,139
24,4,28,125,133
19,16,16,146,124
28,17,16,143,127
9,31,25,130,131
26,23,16,148,122
3,34,28,119,139
32,17,25,121,141
10,22,24,132,131
12,22,27,140,120
9,27,25,136,126
1,36,28,116,143
24,40,29,95,163
28,42,31,95,161
23,4,28,113,147
30,15,28,111,149
26,33,19,149,120
35,48,35,158,95
5,22,28,109,152
6,31,24,147,118
12,35,29,120,140
21,37,19,153,117
6,38,25,123,141
23,5,30,96,164
31,13,25,136,129
6,17,25,145,120
10,36,28,120,142
23,8,29,65,197
30,14,25,113,153
33,21,28,118,145
11,22,25,126,140
7,28,25,125,141
7,37,28,133,130
10,37,27,108,156
24,41,23,142,126
29,46,23,146,122
6,25,25,118,149
24,35,22,143,127
26,38,27,98,167
25,44,16,182,94
28,20,16,143,134
1,37,28,145,120
6,37,28,117,148
26,46,21,124,148
23,7,28,92,174
6,16,25,114,155
11,16,28,76,190
33,18,26,123,145
10,24,26,126,142
5,27,25,139,130
8,40,23,118,153
23,48,21,122,151
9,14,29,95,171
5,17,29,122,144
8,18,28,105,162
12,20,28,129,138
3,24,222,29,44
7,32,22,140,133
32,48,31,107,157
12,34,28,113,154
9,37,28,107,160
31,15,27,92,177
10,21,27,99,170
4,25,27,93,176
7,34,29,117,150
10,34,28,163,105
11,35,29,117,150
25,35,25,151,120
23,41,21,115,160
22,4,29,117,151
7,20,26,93,178
7,21,28,102,167
10,23,29,153,115
5,25,29,94,174
20,3,27,97,174
14,7,28,69,201
6,11,30,88,180
6,27,26,112,160
30,47,28,101,169
19,7,31,59,209
11,19,24,155,120
10,20,37,70,192
29,21,17,162,120
7,25,26,136,137
5,37,28,94,177
23,40,22,162,115
12,4,26,122,152
24,7,28,111,161
7,17,28,110,162
5,24,28,110,162
3,35,28,111,161
4,37,28,103,169
27,45,20,156,124
10,7,29,82,190
21,7,26,57,218
24,8,27,80,194
14,9,34,49,218
6,15,28,72,201
9,28,27,156,118
20,16,19,148,134
22,35,23,151,127
0,37,29,117,155
24,38,29,103,169
37,46,28,72,201
17,5,28,96,178
18,5,29,88,185
22,8,28,50,224
7,30,26,158,118
24,34,19,161,122
23,37,29,53,220
22,5,28,105,170
19,6,29,76,198
22,6,27,90,186
13,10,32,49,222
8,16,29,88,186
6,18,29,100,174
25,18,19,144,140
9,21,27,125,151
7,23,29,81,193
2,36,28,104,171
25,37,24,93,186
25,41,29,125,149
11,5,31,88,185
11,6,29,80,195
21,8,28,50,226
7,10,29,92,183
9,11,29,91,184
7,12,29,80,195
24,17,17,143,144
27,27,19,155,130
20,7,31,64,210
10,8,28,92,185
7,13,31,70,204
11,13,31,65,209
5,20,28,134,143
24,39,31,88,186
31,46,34,143,128
21,3,28,101,177
25,8,27,114,165
7,15,31,56,219
5,33,25,115,166
24,37,32,60,214
20,6,33,76,198
9,8,32,90,185
7,11,31,64,212
11,14,28,64,215
11,15,31,79,197
12,19,31,84,192
7,22,31,65,211
15,34,23,135,149
26,34,25,142,140
6,35,25,115,167
23,39,30,110,167
10,14,31,85,192
5,18,29,71,208
5,19,31,83,194
9,20,29,71,208
5,23,31,78,199
9,24,26,147,135
6,29,34,90,184
5,30,24,142,142
6,30,27,123,158
4,34,28,118,162
18,36,22,145,141
10,12,32,72,205
8,15,31,95,183
28,18,19,154,136
6,19,31,95,183
5,26,25,146,138
25,34,21,193,95
14,4,27,74,209
21,4,31,110,169
21,6,28,89,193
8,11,31,81,198
9,17,28,89,193
4,21,29,100,181
6,22,27,117,166
11,23,27,116,167
6,28,26,157,127
28,29,19,163,128
6,34,28,95,187
25,40,29,82,199
22,42,23,146,141
27,43,39,59,212
28,46,19,130,161
12,5,29,98,184
17,6,31,82,198
17,7,29,69,213
14,8,29,70,212
11,9,31,88,192
6,12,32,91,188
7,14,31,74,206
12,14,34,46,231
11,18,29,93,189
9,22,31,81,199
27,30,20,153,138
25,32,17,169,125
4,35,30,116,165
3,36,28,95,188
4,36,29,106,176
26,43,30,115,166
28,44,28,88,195
32,49,29,98,184
15,3,30,113,169
18,3,28,110,174
10,10,31,82,199
10,11,31,76,205
28,11,20,159,133
12,13,37,60,215
8,14,31,74,207
8,19,29,81,202
5,21,27,112,173
4,24,25,86,201
25,24,16,169,127
2,35,30,127,155
8,36,29,97,186
22,36,31,66,215
23,49,20,158,134
20,5,28,117,168
10,6,29,96,188
11,10,29,68,216
11,11,31,79,203
25,20,20,154,139
12,21,31,135,147
6,23,26,118,169
7,27,25,121,167
14,33,25,162,126
22,41,23,127,163
8,9,31,80,203
6,13,27,58,229
12,17,32,69,213
33,17,28,152,134
10,19,27,129,158
5,29,27,105,182
5,34,25,117,172
26,40,39,62,213
30,48,23,149,142
31,48,35,83,196
